
4250AF,link_count_optimize_ok,Todo,Stack overflow check and allocation function.
425AF9,fts_compare_ino,Todo,"""Comparison Function"""
425B54,set_stat_type,Todo,Function Initialization.
4265BF,fts_stat,Todo,Function prologue
426782,fts_compar,Todo,Function Prologue with Call
4267C3,fts_sort,Todo,"""Sort Function"""
42692D,fts_alloc,Todo,Memory allocation function.
4269E5,fts_lfree,Todo,"""Function prologue and epilogue"""
426A21,fts_palloc,Todo,"""Dynamic Memory Allocation Function"""
426AEE,fts_padjust,Todo,"""Stack frame initialization"""
426C02,fts_maxarglen,Todo,Function to Count String Length
426C58,fts_safe_changedir,Todo,Function with Memory Allocation and File Operations.
426F1C,leapyear,Todo,"""Integer Division with Shift and Mask"""
426FC4,isdst_differ,Todo,"""Input validation function"""
426FFC,ydhms_diff,Todo,"""Initialize Stack Frame"""
427206,time_t_avg,Todo,"""calc_avg_and_parity"""
427236,time_t_add_ok,Todo,"""function with addition and comparison"" or ""add and compare function"""
42726B,time_t_int_add_ok,Todo,"""Variable addition and comparison"""
42729F,guess_time_tm,Todo,Function prologue or stack setup.
4273B2,ranged_convert,Todo,Assembly function or function with no name
4274C0,mktime_internal,Todo,Function Prologue
427B6B,rpl_mktime,Todo,Function with variable initialization.
427B8F,dev_from_mount_options,Todo,Function Entry Prologue.
427BA0,unescape_tab,Todo,String Parser
42863B,free_mount_entry,Todo,"""Free Memory Function"""
4286A4,getfileconat,Todo,Function name: sub_4286E9
42892E,lgetfileconat,Todo,"Function Name: ""fileDirectoryOperation"""
428BB8,setfileconat,Todo,Function name: set_file_con_or_chdir
428E42,lsetfileconat,Todo,"""File system operation function"""
4290CC,__argmatch_die,Todo,"Function name: ""ExitWithDwordValueFromCs"""
4290DD,argmatch,Todo,"""String Comparison Function"""
42920C,argmatch_invalid,Todo,Function Prologue.
429298,argmatch_valid,Todo,"""Error message display function"""
4293DD,__xargmatch_internal,Todo,"""Function Setup"""
429463,argmatch_to_argument,Todo,"""Function with Local Variables and Comparison"""
4294EF,rotl64,Todo,"""Rotate with Variable Shift"""
42950B,rotr64,Todo,"""Rotate Function"""
429527,rotl32,Todo,"""Bitwise Rotation Function"""
42953F,proclist,Todo,"""Variable assignment and rotation"""
429557,rotl_sz,Todo,Bitwise Shift and OR Function
42958E,rotr_sz,Todo,Bitwise Swap or Bit Swap
4295C5,rotl16,Todo,"""Bitwise Shift and Or Function"""
4295F7,rotr16,Todo,"""Variable Arithmetic"" or ""Bit Manipulation"""
429629,rotl8,Todo,Bitwise Shift and OR Function.
42965A,rotr8,Todo,"""Variable Initialization Function"""
42968B,c_isalnum,Todo,Hexadecimal Conversion Function
4296BF,c_isalpha,Todo,"""AlphaNumericChecker"""
4296E9,c_isascii,Todo,Check_Edi_Value.
429709,c_isblank,Todo,"""Check Input Range"" or ""Validate Input Size"""
42972D,c_iscntrl,Todo,"""Check Input Range Function"""
429753,c_isdigit,Todo,"""Check Input Range Function"""
429773,c_isgraph,Todo,Comparison and Return Function.
429793,c_islower,Todo,"""Check Valid Input Range"""
4297B3,c_isprint,Todo,Check Range of Value Function.
4297D3,c_ispunct,Todo,Range validation checker.
429811,c_isspace,Todo,"""Validate_Input"""
429838,c_isupper,Todo,"""Compare and Return Function"" or ""Range Check Function"""
429858,c_isxdigit,Todo,Function with variable input comparison.
429884,c_tolower,Todo,Function with local variable and comparison.
4298A3,c_toupper,Todo,"""Function with local variable manipulation"""
4298C2,c_strcasecmp,Todo,"""Compare and swap function"""
42993A,close_stream,Todo,Function to Check and Close File.
4299C5,is_zero_or_power_of_two,Todo,"""Check Input Value"" or ""Verify Input Value"""
4299E1,cycle_check_init,Todo,Function with Memory Assignment and Initialization
429A03,cycle_check,Todo,Function for Asserting and Testing Memory Operations.
429AD7,gettime,Todo,"""Initialize Time Variables"""
429B4F,i_ring_init,Todo,"""Data structure initialization."""
429BA8,i_ring_empty,Todo,GetByteValueFromStruct
429BBA,i_ring_push,Todo,Variable Initialization or Variable Setup.
429C42,i_ring_pop,Todo,Function prologue.
429CC4,get_charset_aliases,Todo,Function Prologue
42A19E,locale_charset,Todo,"""Set Langinfo and Compare Strings"""
42A26C,mmalloca,Todo,Allocate and initialize memory.
42A32F,freea,Todo,"""Check Value Function"""
42A408,large_int_to_string,Todo,"""Function with Push and Call"""
42A43F,mb_copy,Todo,"""Memory Copy Function"""
42A4E1,is_basic,Todo,"""Shift and Test Function"""
42A517,mbslen,Todo,"""Function Prologue"" or ""Stack Frame Setup"""
42A5E3,openat_safer,Todo,"""File open function"" or ""open file"""
42A71D,map_to_failure,Todo,Function prologue.
42A793,rpl_getfilecon,Todo,"""File Access Function"""
42A7CC,rpl_lgetfilecon,Todo,"""File Context Retrieval"""
42A805,rpl_fgetfilecon,Todo,Function to Get File Context
42A83B,openat_proc_name,Todo,Function Prologue
42AA10,atexit,Todo,Function with atexit call.
42AA40,stat_0,Todo,xstat function call.
42AA50,fstat,Todo,"""File Stat Shortcut"""
42AA60,lstat,Todo,"""File Stat Request"""
42AA70,fstatat,Todo,Function to set file attributes.
401190,sub_401190,Todo,"""Function to Jump to Memory Address"""
401510,deregister_tm_clones,Todo,Function to jump or return.
401590,__do_global_dtors_aux,Todo,CheckAndSetFlag
4015B0,frame_dummy,Todo,"""Memory Comparator Function"""
4015D6,put_short,Todo,"""Push RBP and Assert Fail Function"""
401668,prefix_length,Todo,"""Function with Memory Operations"""
4016C3,usage,Todo,print error message function
40171F,get_seclevel,Todo,nptr_error_check
401864,outerr,Todo,gettext error function.
401CC4,display_findutils_version,Todo,display_error_message
401D47,close_stdout_set_file_name,Todo,Save Argument and Return Address.
401D5D,close_stdout_set_ignore_EPIPE,Todo,Function prologue.
401D73,close_stdout,Todo,Function Prologue.
401E5F,set_program_name,Todo,"Function Name: ""abort_if_error_str_returned"""
401F47,clone_quoting_options,Todo,"""Push and errno retrieval"""
401F93,get_quoting_style,Todo,"""Function to check non-zero value"""
401FB1,set_quoting_style,Todo,Function Prologue
401FD6,set_char_quoting,Todo,"""Variable Assignment and Manipulation"""
40205E,set_quoting_flags,Todo,"""Variable Initialization Function"""
402091,set_custom_quoting,Todo,Function setup or Variable initialization.
4020EC,quoting_options_from_style,Todo,"""Function Setup"" or ""Setup Procedure"""
402184,gettext_quote,Todo,msgID retrieval and comparison function
402FB9,quotearg_buffer,Todo,Function Prologue.
40305B,quotearg_alloc,Todo,Function prologue with callee-save register preservation.
40308D,quotearg_alloc_mem,Todo,Function with local variable initialization.
4031B9,quotearg_free,Todo,Stack allocation and freeing function.
403265,quotearg_n_options,Todo,"""Function with Push and Mov Instructions"""
403510,quotearg_n,Todo,Function Setup or Stack Setup.
40353B,quotearg_n_mem,Todo,Function Prologue
403567,quotearg,Todo,function_init
403586,quotearg_mem,Todo,Function Prologue.
4035AD,quotearg_n_style,Todo,Function Prologue.
403611,quotearg_n_style_mem,Todo,Function Prologue
403673,quotearg_style,Todo,Function Prologue or Stack Frame Set-Up.
403697,quotearg_style_mem,Todo,"""Function Prologue"""
4036C3,quotearg_char_mem,Todo,Function prologue.
40377A,quotearg_char,Todo,Function Prologue.
4037A4,quotearg_colon,Todo,"""Function with Memory Allocation"""
4037C3,quotearg_colon_mem,Todo,"""Function with Variable Initialization"""
4037ED,quotearg_n_style_colon,Todo,Function Prologue
4038AB,quotearg_n_custom,Todo,Function Entry or Function Prologue
4038E1,quotearg_n_custom_mem,Todo,"""Function Setup"""
40399B,quotearg_custom,Todo,"""Function Setup and Call"""
4039CA,quotearg_custom_mem,Todo,Function Prologue.
403A04,quote_n_mem,Todo,Function with variable initialization.
403A30,quote_mem,Todo,Function setup and call.
403A57,quote_n,Todo,Function Prologue.
403A80,quote,Todo,Function prologue.
403A9F,version_etc_arn,Todo,Function prologue.
40400E,version_etc_ar,Todo,Function prologue.
40407D,version_etc_va,Todo,"""Stack Setup Assembly Function"""
40417F,version_etc,Todo,Function Prologue.
40425F,emit_bug_reporting_address,Todo,Print Hello World in C
4042C9,xnmalloc,Todo,"""Function Prologue"" or ""Stack Setup Prologue"""
404336,xnrealloc,Todo,Function Prologue.
4043B1,x2nrealloc,Todo,"""Function Setup"" or ""Variable Initialization""."
404460,xcharalloc,Todo,Function Prologue.
40447A,xmalloc,Todo,Function to allocate memory and check for errors.
4044AF,xrealloc,Todo,Function name: allocate_or_free_ptr
404510,x2realloc,Todo,Function prologue.
40453A,parse_num,Todo,Function Prologue.
40456B,xcalloc,Todo,alloc_mem
4045A4,xmemdup,Todo,"""Function for Memory Copying"""
4045D8,xstrdup,Todo,String Length Calculation and Manipulation.
404605,xalloc_die,Todo,_translate_error_and_abort
40463A,clear_ungetc_buffer_preserving_position,Todo,Push and Retrieve Flags
40466E,rpl_fflush,Todo,"""Function Setup"""
4046B9,rpl_fseeko,Todo,File seeking function.
404773,c_strcasecmp,Todo,"""Comparison and subtraction function"""
4047EB,close_stream,Todo,Function for Closing File and Checking for Errors
404876,get_charset_aliases,Todo,Function Prologue
404D50,locale_charset,Todo,Langinfo String Comparison Function
404E1E,c_isalnum,Todo,"""Check if input is alphanumeric"""
404E52,c_isalpha,Todo,ASCII character check function.
404E7C,c_isascii,Todo,CheckValue
404E9C,c_isblank,Todo,Function with integer comparison and return statement.
404EC0,c_iscntrl,Todo,"""Check Input Range Function"""
404EE6,c_isdigit,Todo,"""Check Value Range"""
404F06,c_isgraph,Todo,"""Comparison Function"""
404F26,c_islower,Todo,Function to check value range.
404F46,c_isprint,Todo,Function with Comparison and Return Value.
404F66,c_ispunct,Todo,Comparison and branching function.
404FA4,c_isspace,Todo,"""Integer Range Checker"""
404FCB,c_isupper,Todo,Compare Input Value to Range Function.
404FEB,c_isxdigit,Todo,"""Check Range Function"""
405017,c_tolower,Todo,"""Function with Local Variable Check"""
405036,c_toupper,Todo,"""Subtract and Compare Function"""
4050E0,atexit,Todo,"""atexit function with data pointer"""
401B50,.puts,Todo,"""Jump to Address in Memory"""
402190,.strchr,Todo,Compare and Jump Function
402210,.siglongjmp,Todo,Set flag and call subroutine.
402230,.__assert_fail,Todo,"""Memory Initialization and Function Jump"""
402256,set_max_db_age,Todo,Function Start or Error Handling Function.
4023A5,get_short,Todo,parse_input_stream
4023E0,.fileno,Todo,strpbrk_judge or search_char_in_str.
402413,locate_read_str,Todo,"""getdelim function"""
40253C,visit,Todo,"""Function with Push and Mov Instructions"""
40259E,process_simple,Todo,Function prologue.
4025C9,process_or,Todo,"""Function Entry Setup"""
402645,process_and,Todo,"""Function Prologue"""
4026C1,add_visitor,Todo,"""Function Initialization"""
402746,visit_justprint_quoted,Todo,"""Function with Push and Putchar"""
40279A,visit_justprint_unquoted,Todo,"""Print function"""
4027D8,toolong,Todo,Initialize-error-function.
402819,extend,Todo,Variable Assignment and Comparison.
4028A1,visit_old_format,Todo,"Function Name: ""process_input"""
402B03,visit_locate02_format,Todo,"""Process Input Function"""
402D3D,visit_basename,Todo,"""Function setup and call"""
402D6F,visit_existing_follow,Todo,"Function name: ""sub_40D970"""
402DDA,visit_non_existing_follow,Todo,Function Entry or Stack Setup or Stack Frame Initialization.
402E45,visit_existing_nofollow,Todo,Stack Error Detection and Handling
402EB0,EvalParen,Todo,Function Prologue or Stack Frame Setup.
402F1B,visit_substring_match_nocasefold_wide,Todo,Function to call sub_408BFB with test and return.
402F5D,visit_substring_match_nocasefold_narrow,Todo,"""String search and compare"""
402FC3,visit_substring_match_casefold_wide,Todo,Function Setup or Function Initialization.
403005,visit_substring_match_casefold_narrow,Todo,"""String Search Function"""
40306B,visit_globmatch_nofold,Todo,"""Function to Perform Pattern Matching"""
4030B1,visit_globmatch_casefold,Todo,"""Function to match patterns"""
4030F7,visit_regex,Todo,"""String Search"""
403168,visit_stats,Todo,Function Name: Stack Frame Initialization
40329F,visit_limit,Todo,Function Prologue.
4032E9,visit_count,Todo,"""Function to Increment Value in Structure"""
403318,print_stats,Todo,print date and time functions
403776,looking_at_gnu_locatedb,Todo,"""Compare and Return Function"""
4037BC,looking_at_slocate_locatedb,Todo,Function Prologue
4038D1,i_am_little_endian,Todo,"""Stack Safety Check Function"""
404386,usage,Todo,Print Function
4043E2,drop_privs,Todo,"""Set User ID and Group ID function"""
404539,opendb,Todo,"""File Open and Close"" or ""File Operations"""
404597,cleanup_quote_opts,Todo,Free Memory Function.
4050F8,open_secure_db,Todo,Function Prologue
4051C1,__bswap_32,Todo,Swap Endianess (function swaps byte order)
4051CF,decode_value,Todo,"Function Name: ""Process Error Handling and Cleanup"""
4052C3,getword,Todo,"""Read File Function"""
4053E4,putword,Todo,"""Function with Assert and File Output"""
40545E,display_findutils_version,Todo,"""Function Prologue"""
4054E1,print_quoted,Todo,Function: print_stream
405686,get_regex_type,Todo,"""function with memory operations"""
4057D1,get_regex_type_name,Todo,"""Check and Retrieve Value"""
4057F7,get_regex_type_flags,Todo,"""Function Name: Check Value"""
40581C,get_regex_type_context,Todo,"""Integer Array Lookup Function"""
405841,get_regex_type_synonym,Todo,"""Check for Valid Input"""
40589C,field_length,Todo,Function with string manipulation
4058F3,splitstring,Todo,"""Function to Set Variable Values"""
4059A4,to_uchar,Todo,Function prologue and epilogue.
4059B3,unibyte_qmark_chars,Todo,Function Prologue
405A2F,qmark_chars,Todo,Function with Local Variables
405C21,close_stdout_set_file_name,Todo,Function Prologue.
405C37,close_stdout_set_ignore_EPIPE,Todo,"""Function with Variable Assignment"""
405C4D,close_stdout,Todo,Function name not specified.
405D39,last_component,Todo,"""Parse Path Function"""
405DA2,base_len,Todo,"""String Processing"""
405DF0,adjust_value,Todo,"""Stack manipulation and comparison"""
405ED9,group_number,Todo,Function name: string copy and length calculation.
406A8F,default_block_size,Todo,"""Check Environment Variable and Return Value"""
406AB0,humblock,Todo,"""Function Setup"" or ""Function Initialization""."
406C3D,human_options,Todo,Function initialization or memory allocation.
406C92,knuth_morris_pratt,Todo,_init function
40819B,mbslen,Todo,Stack frame initialization function.
408267,knuth_morris_pratt_0,Todo,Function prologue
4093A5,quotearg_n,Todo,Function name: parse_input_string
409591,mbuiter_multi_reloc,Todo,"""Function to Add Two Variables"""
4095B7,mbuiter_multi_copy,Todo,"""Function Initialization"""
40963E,set_program_name,Todo,Function with Stack Allocation
409726,clone_quoting_options,Todo,Function Name: errno_location_cmp
409772,get_quoting_style,Todo,"""Function with Local Variable and Condition Check"""
409790,set_quoting_style,Todo,"""Function with parameter storage and return"""
4097B5,set_char_quoting,Todo,"""Function with Variable Manipulation"""
40983D,set_quoting_flags,Todo,"""Set parameters and return value"""
409870,set_custom_quoting,Todo,"""Function prologue"" or ""Stack setup"""
4098CB,quoting_options_from_style,Todo,Function Prologue.
409963,gettext_quote,Todo,"""Message processing function"""
40A798,quotearg_buffer,Todo,Function prologue.
40A83A,quotearg_alloc,Todo,Function Entry Point.
40A86C,quotearg_alloc_mem,Todo,"""Function with Memory Allocation"""
40A998,quotearg_free,Todo,"""Free Memory Function"""
40AA44,quotearg_n_options,Todo,Function name: initialize/initialize_variables.
40ACEF,quotearg_n,Todo,Function prologue.
40AD1A,quotearg_n_mem,Todo,Function initialization or Stack frame initialization.
40AD46,quotearg,Todo,Function Prologue.
40AD65,quotearg_mem,Todo,Function Setup or Stack Setup.
40AD8C,quotearg_n_style,Todo,Starting Function or Stack Setup
40ADF0,quotearg_n_style_mem,Todo,Function prologue.
40AE52,quotearg_style,Todo,Function initialization or stack frame setup.
40AE76,quotearg_style_mem,Todo,Function Prologue
40AEA2,quotearg_char_mem,Todo,Initialization Function
40AF59,quotearg_char,Todo,Function setup and call
40AF83,quotearg_colon,Todo,Function Setup.
40AFA2,quotearg_colon_mem,Todo,Function Prologue.
40AFCC,quotearg_n_style_colon,Todo,Function Setup or Stack Setup.
40B08A,quotearg_n_custom,Todo,"""Function Entry"" or ""Stack Frame Setup"""
40B0C0,quotearg_n_custom_mem,Todo,Function Prologue
40B17A,quotearg_custom,Todo,Function with parameter passing.
40B1A9,quotearg_custom_mem,Todo,Function Setup or Function Initialization.
40B1E3,quote_n_mem,Todo,Function Prologue
40B20F,quote_mem,Todo,Function Prologue.
40B236,quote_n,Todo,Function prologue
40B25F,quote,Todo,Function Entry Setup or Stack Frame Initialization.
40B27E,get_stat_atime_ns,Todo,Function Prologue Retrieval
40B290,get_stat_ctime_ns,Todo,Function: GetObjectNameFromPointer
40B2A2,get_stat_mtime_ns,Todo,"""Get PE Header Offset"""
40B2B4,get_stat_birthtime_ns,Todo,"Function name: ""initializeVar"""
40B2C3,get_stat_atime,Todo,Function with stack frame and object access.
40B2D9,get_stat_ctime,Todo,Function Prologue.
40B2EF,get_stat_mtime,Todo,Function Prologue
40B305,get_stat_birthtime,Todo,Function Prologue.
40B327,strnlen1,Todo,"""Copy and compare function"""
40B371,version_etc_arn,Todo,Function Prologue.
40B8E0,version_etc_ar,Todo,Function with Stack Allocation
40B94F,version_etc_va,Todo,Function prologue.
40BA51,version_etc,Todo,"""Function Prologue"""
40BB31,emit_bug_reporting_address,Todo,"""Print message function"""
40BB9B,unpack,Todo,Subtract and Multiply Function.
40BC08,xnrealloc,Todo,Function prologue.
40BC83,x2nrealloc,Todo,"""Function with Stack Allocation"""
40BD32,xcharalloc,Todo,Function prologue.
40BD4C,xmalloc,Todo,"""Allocate Memory Function"""
40BD81,xrealloc,Todo,"""Memcopy with error handling"""
40BDE2,x2realloc,Todo,Function setup or Variable initialization.
40BE0C,xzalloc,Todo,"""Memory Allocation and Initialization"""
40BE3D,xcalloc,Todo,"""Allocate Memory Function"""
40BE76,xmemdup,Todo,Function with memcpy and push.
40BEAA,xstrdup,Todo,"""String Length Calculation"""
40BED7,xalloc_die,Todo,_translate and error handling function_
40BF0C,xstrtol_error,Todo,Function Initialization.
40C010,xstrtol_fatal,Todo,Stack setup and function call.
40C056,bkm_scale,Todo,"""Integer Division and Store Function"""
40C0B5,bkm_scale_by_power,Todo,"""Stack-based function setup"""
40C0F6,xstrtoumax,Todo,Function name: parse_input_parameters.
40C4E8,rpl_fcntl,Todo,Function name cannot be determined from code fragment.
40C7CE,clear_ungetc_buffer_preserving_position,Todo,"""Function with Stack Manipulation and Conditional Jump"""
40C802,rpl_fflush,Todo,"""Stream reading function"""
40C84D,rpl_fseeko,Todo,"""File Seek Function"""
40C907,__argmatch_die,Todo,"""Exit with Status Retrieval"""
40C918,argmatch,Todo,rbp function or stack frame setup
40CA47,argmatch_invalid,Todo,"""Function Prologue and Epilogue"""
40CAD3,argmatch_valid,Todo,Function with Memory Comparison and Error Handling.
40CC18,__xargmatch_internal,Todo,Function name is not provided.
40CC9E,argmatch_to_argument,Todo,"""Memory Comparison Function"""
40CD2A,c_strcasecmp,Todo,Function Name: compare_two_strings
40CDA2,close_stream,Todo,"""File error handling function"""
40CE2D,get_charset_aliases,Todo,"""Function Initialization"""
40D307,locale_charset,Todo,"""Langinfo Initialization"""
40D3D5,mmalloca,Todo,Function Initialization.
40D498,freea,Todo,"""Function with PUSH and MOV instructions"""
40D571,mb_width_aux,Todo,"""Set Character Width and Control Check Function"""
40D5A8,mb_copy,Todo,Stack allocation and memcpy function
40D64A,is_basic,Todo,"""Bitwise Shift and Test"""
40D680,c_isalnum,Todo,"""Character validation function"""
40D6B4,c_isalpha,Todo,"""ValidateLetterInRange"""
40D6DE,c_isascii,Todo,Function with integer comparison and return.
40D6FE,c_isblank,Todo,"""Check input value"""
40D722,c_iscntrl,Todo,"""Check if input is valid"""
40D748,c_isdigit,Todo,CheckHexDigit
40D768,c_isgraph,Todo,CheckValue.
40D788,c_islower,Todo,"""Check Input Range Function"" or ""Input Validation Function"""
40D7A8,c_isprint,Todo,"""Check Input Range Function"""
40D7C8,c_ispunct,Todo,"""Character validation function"""
40D806,c_isspace,Todo,Variable input validity check.
40D82D,c_isupper,Todo,Subtract and Compare Function
40D84D,c_isxdigit,Todo,Function with variable initialization and jump.
40D879,c_tolower,Todo,"""Check Range Function"""
40D898,c_toupper,Todo,Function with variable arithmetic operations.
40D940,atexit,Todo,"""Function using unk_613328"""
40D970,stat_0,Todo,"""File_Exist_Check"""
40D980,fstat,Todo,"""FileStat Function"""
40D990,lstat,Todo,"""File Access Check Jump"""
401970,.sigemptyset,Todo,"""Jump to Stored Address"""
401F00,.memcpy,Todo,Calculation or Comparison Function.
401F80,.putchar,Todo,set_flag_or_jump_if_flag_set
401FA0,.localtime,Todo,"""Memory comparison and function call"""
401FC6,get_char_oct_or_hex_escape,Todo,Function Name: strtoul_conversion
4021A8,get_input_delimiter,Todo,Push RBP function
402274,noop,Todo,"""Function Prologue and Epilogue"" or ""Stack Frame Setup and Teardown"""
40227B,fail_due_to_env_size,Todo,_translate_error_message
4022A3,smaller_of,Todo,"""Variable comparison and return"""
4022C5,fopen_cloexec_for_read_only,Todo,"""Function Setup"" or ""File Initialization"""
403163,read_line,Todo,Function Prologue.
40373B,read_string,Todo,Function Name: Push RBP and Move RSP
403917,print_args,Todo,Function Name: Unknown/Unspecified
403AEC,extract_interval,Todo,"""Set Environment Variable"""
403C1E,prep_child_for_exec,Todo,Function with File I/O and Error Handling
403CE9,xargs_do_exec,Todo,Function Prologue
404049,exec_if_possible,Todo,"""Function Prologue"""
404095,add_proc,Todo,Function Setup.
404198,wait_for_proc,Todo,Function Prologue.
404470,wait_for_proc_all,Todo,"""Check Process Status and Exit Function"""
4044E6,increment_proc_max,Todo,Function Prologue and Epilogue
404516,decrement_proc_max,Todo,"""Decrease Counter Function"""
40453A,parse_num,Todo,Stack Overflow Handler Function
4046D7,usage,Todo,"""print message function"""
40499B,display_findutils_version,Todo,Function for Writing to Error Message.
404A1E,bc_args_complete,Todo,"""Function with Stack Allocation"""
404A63,bc_do_insert,Todo,Function prologue.
404C57,update_limit,Todo,"""Function to manipulate variables"""
404D90,copy_args,Todo,Function Prologue
404EAE,bc_do_exec,Todo,func_push_rbp_sub_rsp_var_assign_call_mov_jz_test_jmp_leave_retn
405082,bc_argc_limit_reached,Todo,"""Check Var and Return"""
4050E4,bc_push_arg,Todo,Function Prologue or Stack Frame Initialization.
4053FB,bc_get_arg_max,Todo,"""System Configuration Retrieval Function"""
40542A,cb_exec_noop,Todo,Function Prologue
405444,bc_size_of_environment,Todo,Function name: env_var_length
405492,bc_init_controlinfo,Todo,"""Function initialization"""
4055D6,bc_use_sensible_arg_max,Todo,"""Bounds Check Function"""
405631,bc_init_state,Todo,Function initialization or Array Initialization.
40571C,bc_clear_args,Todo,"""Save Arguments and Clear Memory"""
405760,exceeds,Todo,set_env_var
405824,bc_args_exceed_testing_limit,Todo,"""Push, move and compare"""
4058A6,get_proc_max_fd,Todo,function_init
405973,get_max_fd,Todo,"""Function Setup"" or ""Stack Frame Initialization"""
405A04,visit_open_fds,Todo,"""Function with push, mov, sub"""
405BB2,fd_is_cloexec,Todo,Function with Arithmetic Calculation.
405BDC,remember_fd_if_non_cloexec,Todo,Function with Stack Variables and Array Access.
405C8C,remember_non_cloexec_fds,Todo,Function prologue.
405D18,find_first_leak_callback,Todo,Function Set Variable and Check
405DCA,find_first_leaked_fd,Todo,Function with Memory Allocation
405E51,o_cloexec_works,Todo,Initialize file and check for error.
405E9C,open_cloexec,Todo,Function Prologue
406029,forget_non_cloexec_fds,Todo,"""Memory deallocation function"""
406055,complain_about_leaky_fds,Todo,Function Entry or Error Handler.
4060D5,safe_atoi,Todo,"""Convert string to integer"""
4062B2,decide_size,Todo,"""Variable Assignment and Comparison"""
406300,extendbuf,Todo,Stack Allocation and Memory Management
406405,xextendbuf,Todo,Function prologue.
406452,set_cloexec_flag,Todo,Function with Multiple Operations
4064CD,dup_cloexec,Todo,Function with Variable Initialization.
4064F3,close_stdin_set_file_name,Todo,Save argument and return address.
406509,close_stdin,Todo,"""Input Validation Function"""
406614,close_stdout_set_file_name,Todo,"""Save Parameter to Memory"""
40662A,close_stdout_set_ignore_EPIPE,Todo,"Function Name: ""Save_and_Return"""
406640,close_stdout,Todo,Function Prologue.
40672C,opendir_safer,Todo,dir_open
4067E5,open_safer,Todo,"""File open function"""
40691D,knuth_morris_pratt,Todo,Function prologue.
407A5B,mbuiter_multi_next,Todo,"""Function Prologue"""
407C47,mbuiter_multi_reloc,Todo,"""Addition function"""
407C6D,mbuiter_multi_copy,Todo,"""Function Setup"""
407CF4,set_program_name,Todo,Function for String Manipulation
407DDC,clone_quoting_options,Todo,"""Function with Error Handling"""
407E28,get_quoting_style,Todo,Function prologue with conditional return.
407E46,set_quoting_style,Todo,Function prologue with assignments.
407E6B,set_char_quoting,Todo,"""Function name not specified"""
407EF3,set_quoting_flags,Todo,"""Function to Set a Variable"""
407F26,rootunit,Todo,"""Function Setup"""
407F81,quoting_options_from_style,Todo,"""Function Initialization"" or ""Stack Frame Setup"""
408019,gettext_quote,Todo,gettext function parameter initialization and comparison
408E4E,quotearg_buffer,Todo,Function Prologue.
408EF0,quotearg_alloc,Todo,"""Function with stack variables"""
408F22,quotearg_alloc_mem,Todo,Function with Variable Initialization.
40904E,quotearg_free,Todo,"""Free Memory Function"""
4090FA,quotearg_n_options,Todo,Function Prologue.
4093A5,quotearg_n,Todo,Function prologue.
4093D0,quotearg_n_mem,Todo,Function Prologue
4093FC,quotearg,Todo,Function Prologue
40941B,quotearg_mem,Todo,Function setup and call.
409442,quotearg_n_style,Todo,Stack Setup Function.
4094A6,quotearg_n_style_mem,Todo,"""Function prologue"""
409508,quotearg_style,Todo,Function prologue.
40952C,quotearg_style_mem,Todo,Function setup with variable initialization.
409558,quotearg_char_mem,Todo,Function Prologue
40960F,quotearg_char,Todo,"""Function Prologue"""
409639,quotearg_colon,Todo,"""Function with Push, Move, Call"""
409658,quotearg_colon_mem,Todo,"""Function with local variables and function call"""
409682,quotearg_n_style_colon,Todo,Function setup prologue.
409740,quotearg_n_custom,Todo,"""Function Setup"""
409776,quotearg_n_custom_mem,Todo,Function Name: Init Stack Frame with Variables.
409830,quotearg_custom,Todo,Function Prologue.
40985F,quotearg_custom_mem,Todo,Function setup or function prologue.
409899,quote_n_mem,Todo,Function prologue.
4098C5,quote_mem,Todo,Function Setup.
4098EC,quote_n,Todo,Function Prologue.
409915,quote,Todo,Function name: sub_4098EC_wrapper
409934,safe_read,Todo,read file function or file input function
4099A4,strnlen1,Todo,"""Initiate Memory Comparison Function"""
4099EE,dup_safer,Todo,Function to Call with Arguments
409A14,fd_safer,Todo,Function to close file descriptor.
409A64,version_etc_arn,Todo,Function Prologue
409FD3,version_etc_ar,Todo,Function Prologue
40A042,version_etc_va,Todo,Stack Frame Initialization.
40A144,version_etc,Todo,Function prologue.
40A224,emit_bug_reporting_address,Todo,print message function
40A28E,xnmalloc,Todo,"Function Name: ""mul_and_handle_errors"""
40A2FB,xnrealloc,Todo,"Function name: ""Multiplies and Calls Subroutine"""
40A376,x2nrealloc,Todo,"""Function Setup"""
40A425,xcharalloc,Todo,Function Prologue.
40A43F,xmalloc,Todo,"""Allocate Memory Function"""
40A474,xrealloc,Todo,"""Function with memory allocation and deallocation"""
40A4D5,x2realloc,Todo,Function prologue.
40A4FF,xzalloc,Todo,Function Name: setMemoryToZero
40A530,xcalloc,Todo,Allocate memory function.
40A569,xmemdup,Todo,Function name: copy_data_from_src_to_dest.
40A59D,xstrdup,Todo,Function with String Manipulation.
40A5CA,xalloc_die,Todo,"""Display Error and Abort Function"""
40A5FF,bkm_scale,Todo,Signed Integer Division and Modulus
40A65E,bkm_scale_by_power,Todo,"""Function to Perform Task X"""
40A69F,xstrtoul,Todo,Function name: parse_input_params
40AA91,rpl_fcntl,Todo,Function setup or Entry function setup.
40AD77,clear_ungetc_buffer_preserving_position,Todo,"""Function with stack allocation"""
40ADAB,rpl_fflush,Todo,"""Function with File I/O Operations"""
40ADF6,freadahead,Todo,"""Check if value is valid"""
